Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ireland,IRL,"Employers, male (% of male employment)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,5.900000095,5.400000095,6.099999905,6.800000191,6.5,6.699999809,6.599999905,7.400000095,7.900000095,7.599999905,7.800000191,6.699999809,7.300000191,8.300000191,8,8.199999809,8.199999809,8.300000191,8.199999809,8,8,7.800000191,8.199999809,8.300000191,8.100000381,7.599999905,7,6.800000191,6.5,6.699999809,,
Ireland,IRL,"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,1.700000048,1.600000024,2,1.799999952,2.099999905,2.099999905,2.200000048,2,2.299999952,2.5,2.700000048,2.599999905,2.400000095,2.400000095,2.599999905,2.900000095,2.799999952,2.700000048,2.700000048,2.5,2.400000095,2.700000048,2.299999952,2.200000048,2.400000095,2.299999952,2.400000095,2.400000095,2.299999952,2.299999952,2.5,2.200000048,,
Ireland,IRL,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,41.4,42.8,43.4,44,44.4,44.7,45.2,45.7,46.1,46.3,46.5,47.5,47.4,47.5,47.7,47.6,48.4,49.2,51.6,51.7,51.8,51.5,51.5,,,
Ireland,IRL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79999924,35.09999847,34,34.90000153,36.59999847,36,38.59999847,43.40000153,46.59999847,48.20000076,46.79999924,44.90000153,45.40000153,44.90000153,48.79999924,50,49.70000076,45.09999847,35.59999847,30.60000038,29,28,29.29999924,30,,
Ireland,IRL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,51.70000076,,47.5,45.20000076,43.29999924,41.59999847,40.29999924,39.09999847,39.70000076,40.09999847,37.70000076,35.59999847,35,35.70000076,36.40000153,35.59999847,38.29999924,43,46.29999924,48.09999847,46.79999924,44.90000153,45.40000153,44.79999924,48.70000076,50.29999924,51,46.20000076,36.90000153,31.5,29.5,28.20000076,29,28.39999962,,
Ireland,IRL,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,37.09999847,35.29999924,36.20000076,38.70000076,38.20000076,41.09999847,46.40000153,49.90000153,52.59999847,51.20000076,48.09999847,48.40000153,48.29999924,51.5,53.59999847,52,45.70000076,33.29999924,28.5,27.10000038,26,28.70000076,30.10000038,,
Ireland,IRL,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,56.09999847,,50.20000076,46.79999924,45.90000153,42.90000153,41.59999847,41.20000076,41.70000076,42.70000076,40.09999847,37.5,36.09999847,36.90000153,38.5,37.79999924,40.90000153,46.09999847,49.59999847,52.5,51.20000076,48.09999847,48.40000153,48.20000076,51.5,53.90000153,53.70000076,47,34.59999847,29.60000038,27.79999924,26.29999924,28.5,28.5,,
Ireland,IRL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.59999847,33,32.70000076,33.59999847,34.29999924,33.59999847,36,40.20000076,43.09999847,43.59999847,42.20000076,41.59999847,42.20000076,41.40000153,46,46.29999924,47.29999924,44.5,37.90000153,32.70000076,30.89999962,30.10000038,30,29.89999962,,
Ireland,IRL,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,47.09999847,,44.79999924,43.59999847,40.59999847,40.20000076,38.90000153,36.79999924,37.79999924,37.29999924,35.20000076,33.5,33.90000153,34.40000153,34.29999924,33.29999924,35.59999847,39.70000076,42.79999924,43.5,42.20000076,41.59999847,42.29999924,41.40000153,45.90000153,46.5,48.29999924,45.40000153,39.09999847,33.5,31.20000076,30.20000076,29.60000038,28.39999962,,
Ireland,IRL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,16.89999962,16.5,15.60000038,15.5,15.10000038,15.19999981,15,14.89999962,13.69999981,13.60000038,12.80000019,12.10000038,11.69999981,10.69999981,10.30000019,9.100000381,8.699999809,7.800000191,7.099999905,7.099999905,6.5,6.300000191,6,5.599999905,5.400000095,5.800000191,5.300000191,4.800000191,5,5.099999905,6,6.099999905,,
Ireland,IRL,"Employment in agriculture, male (% of male employment)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,21.60000038,21.29999924,20.10000038,20.60000038,20.70000076,20.79999924,20.5,20.39999962,19,,,17.39999962,16.89999962,15.5,15.10000038,13.39999962,13,11.69999981,10.80000019,10.89999962,9.899999619,9.899999619,9.399999619,8.800000191,8.5,9,8.699999809,7.900000095,8.399999619,8.5,9.899999619,9.899999619,,
Ireland,IRL,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,6.300000191,5.599999905,5.400000095,4.300000191,3.5,3.299999952,3.400000095,3.700000048,3.299999952,,,3.299999952,3.200000048,3.299999952,3,2.599999905,2.400000095,2.099999905,1.799999952,1.799999952,1.799999952,1.399999976,1.399999976,1.299999952,1.299999952,1.600000024,1.200000048,1.200000048,1.100000024,1.299999952,1.399999976,1.600000024,,
Ireland,IRL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8799,,,,
Ireland,IRL,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.03,,,,,41.05,,,,
Ireland,IRL,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3837,,,,
Ireland,IRL,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17,,,,,20.92,,,,
Ireland,IRL,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72,33.76,32.73,31.96,30.91,32.84,32.3,32.33,32.52,,,,
Ireland,IRL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,7.7,7.85,8.17,8.2,7.55,7.59,7.63,7.73,,,,
Ireland,IRL,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,3.14,3.11,3.3,3.26,2.86,2.85,2.87,3.05,,,,
Ireland,IRL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.66,26.95,25.63,25.5,24.58,25.6,24.9,25.26,25.55,,,,
Ireland,IRL,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.39,41.82,40.75,40.34,39.28,40.77,40.23,40.31,40.57,,,,
Ireland,IRL,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31,21.92,22.53,22.26,22.57,22.3,22.55,22.44,22.28,,,,
Ireland,IRL,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41,16.16,16.44,16.46,16.96,16.73,16.92,16.84,16.75,,,,
Ireland,IRL,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,12.39,12.44,12.77,13,12.64,12.72,12.78,12.65,,,,
Ireland,IRL,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43922051,6.34936457,6.19744462,6.01844877,5.9290031,6.02806576,6.59839384,6.85271589,7.04763499,7.33848733,7.26683559,7.22353538,7.57001772,8.64102477,9.53009384,8.76096475,8.14533747,8.32055052,8.00927632,7.78319657,,
Ireland,IRL,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.669802976,4.541905478,4.644839862,4.494538697,4.461866317,4.466601084,4.911672749,5.1711671,5.402683783,5.596228886,5.520724188,5.443878625,5.729910174,6.513027123,6.917241581,6.101439901,5.526043462,5.622416984,5.333288818,5.141484076,,
Ireland,IRL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43653616,11.6439523,12.72220423,12.99033102,13.1342278,14.46313097,15.10872884,15.64767577,16.40354896,16.88216864,16.53845137,16.0790809,15.96424552,15.5607276,14.65886862,9.29384899,12.14805153,13.44324909,13.44324909,13.44324909,,
Ireland,IRL,"Health expenditure, public (% of total health expenditure)",SH.XPD.PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.52124646,71.53322868,74.94766225,74.67935457,75.25491624,74.09675444,74.43739898,75.46157149,76.65952891,76.25861618,75.97150259,75.36307831,75.6921633,75.37331852,72.58314238,69.6434705,67.84302654,67.57265604,66.58889774,66.05877199,,
Ireland,IRL,"Health expenditure, private (% of GDP)",SH.XPD.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.769417534,1.807459092,1.552604758,1.523910073,1.467136783,1.561906353,1.686205066,1.681602708,1.645084766,1.741965058,1.746127815,1.779360524,1.840032388,2.128111591,2.612965639,2.659123604,2.619238587,2.698263023,2.675987502,2.641712494,,
Ireland,IRL,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.618262,1275.679832,1377.727756,1483.338209,1582.609115,1798.835541,2114.779617,2380.05315,2559.371054,2829.37781,2974.183948,3227.259902,3586.316219,3821.292296,4003.882148,3795.753281,3725.794642,3813.985997,3761.835688,3801.06423,,
Ireland,IRL,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.142958,1330.357926,1404.674837,1467.940557,1567.818738,1593.343372,1878.1971,2248.676025,2925.19972,3532.972708,3736.534033,3982.268605,4704.240175,5326.221232,4961.575114,4238.21622,4309.720321,4079.477183,4156.590266,4239.154489,,
Ireland,IRL,Out-of-pocket health expenditure (% of private expenditure on health),SH.XPD.OOPC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.82515464,54.5579136,60.93494893,56.88207516,60.6324209,60.76310212,58.58737912,58.15116252,65.58475006,63.25596615,66.76254627,65.18856284,60.9826066,62.24604561,58.78570528,60.0379831,54.90020465,52.08705562,52.06381196,52.04368788,,
Ireland,IRL,Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34005666,15.5308765,15.26562922,14.40290856,15.00354334,15.74406767,14.97187617,14.26983899,15.30903251,15.0153128,16.0421875,16.05778185,14.82294697,15.32995619,16.11789249,18.22269836,17.65387069,16.89125928,17.39509345,17.66426677,,
Ireland,IRL,External resources for health (% of total expenditure on health),SH.XPD.EXTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,11,12,11,12,12,11,11,11,9.6,9.6,8.4,8.8,7.3,7.2,
Ireland,IRL,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,
Ireland,IRL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,56,77,70,73,71,61,73,74,65,74,61,61,59,56,,
Ireland,IRL,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,
Ireland,IRL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
Ireland,IRL,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,10,9,9,10,9,9,9,9,9,9,8,7,7,8,7,7,8,9,7,8,8,8,8,8,
Ireland,IRL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,
Ireland,IRL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,5.2,,,,,
Ireland,IRL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,
Ireland,IRL,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,,,,,,,,,,,,
Ireland,IRL,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.7,87.8,87.9,88.1,88.2,88.3,88.4,88.5,88.6,88.7,88.8,88.9,89,89.1,89.1,
Ireland,IRL,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.7,91.8,91.9,92,92.1,92.2,92.3,92.4,92.5,92.6,92.7,92.8,92.9,92.9,
Ireland,IRL,Improved sanitation facilities (% of population with access),SH.STA.ACSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.2,89.2,89.3,89.4,89.5,89.6,89.7,89.8,89.9,90,90,90.1,90.2,90.3,90.4,90.5,90.5,
Ireland,IRL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,,,,
Ireland,IRL,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,
Ireland,IRL,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,
Ireland,IRL,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,,28.9,,,,,25.5,,24.2,,,,
Ireland,IRL,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,,,,,27.3,,,,,24.4,,23.5,,,,
Ireland,IRL,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,25.5,25,24.5,24,23.5,23.2,23,23,23,23.1,23.2,23.3,23.4,23.6,23.8,24,,,,,
Ireland,IRL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022509769,0.020231724,0.019085461,0.017621926,0.017153029,0.018178163,0.016343477,0.017748289,0.016710631,0.016651379,0.018552244,0.01739186,0.016228524,0.014760119,0.014958241,0.015748701,0.015701559,0.015815256,0.01683885,0.018274701,0.015500131,0.017190432,0.016366618,0.016502246,0.016537785,0.016369338,
Ireland,IRL,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4900,5200,5700,5800,5500,6100,5600,6000,6000,5400,5700,6200,6800,6700,6300,6400,6300,5900,5500,6500,5800,6100,6100,6000,6100,
Ireland,IRL,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5,5,5,
Ireland,IRL,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
